date,resort_name,region,country,pass,snowfall
2020-12-31,Veysonnaz,Valais,Switzerland,EPIC,0
2020-12-31,Whistler Blackcomb,British_Columbia,Canada,EPIC,4
2020-12-31,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2020-12-31,Windham Mountain,New_York,United_States,IKON,0
2020-12-31,Winter Park,Colorado,United_States,IKON,0
2021-01-01,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-01,Alpe Cimbra - Folgaria - Lavarone,Trentino,Italy,EPIC,0
2021-01-01,Alta Ski Area,Utah,United_States,IKON,0
2021-01-01,Andalo - Fai della Paganella,Trentino,Italy,EPIC,0
2021-01-01,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-01-01,Aspen Snowmass,Colorado,United_States,IKON,0
2021-01-01,Bear Mountain,California,United_States,IKON,0
2021-01-01,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-01,Big Sky,Montana,United_States,IKON,0
2021-01-01,Blue Mountain,Ontario,Canada,IKON,0
2021-01-01,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-01,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-01,Breckenridge,Colorado,United_States,EPIC,0
2021-01-01,Brides les Bains,Northern_Alps,France,EPIC,0
2021-01-01,Brighton Resort,Utah,United_States,IKON,0
2021-01-01,Copper Mountain,Colorado,United_States,IKON,0
2021-01-01,Courchevel,Northern_Alps,France,EPIC,0
2021-01-01,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-01,Crystal Mountain,Washington,United_States,IKON,0
2021-01-01,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-01,Deer Valley Resort,Utah,United_States,IKON,0
2021-01-01,Eldora Mountain Resort,Colorado,United_States,IKON,0
2021-01-01,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-01,Fernie Alpine,British_Columbia,Canada,EPIC,1
2021-01-01,Folgàrida - Marilléva,Trentino,Italy,EPIC,0
2021-01-01,Heavenly,California,United_States,EPIC,0
2021-01-01,Jackson Hole,Wyoming,United_States,IKON,0
2021-01-01,June Mountain,California,United_States,IKON,6
2021-01-01,Keystone,Colorado,United_States,EPIC,0
2021-01-01,Kicking Horse,British_Columbia,Canada,EPIC,0
2021-01-01,Killington Resort,Vermont,United_States,IKON,0
2021-01-01,Kimberley,British_Columbia,Canada,EPIC,0
2021-01-01,Kirkwood,California,United_States,EPIC,0
2021-01-01,La Tania,Northern_Alps,France,EPIC,0
2021-01-01,Lake Louise,Alberta,Canada,IKON,0
2021-01-01,Les Menuires,Northern_Alps,France,EPIC,0
2021-01-01,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-01-01,Madonna di Campiglio,Trentino,Italy,EPIC,0
2021-01-01,Mammoth Mountain,California,United_States,IKON,0
2021-01-01,Meribel,Northern_Alps,France,EPIC,0
2021-01-01,Mont Sainte Anne,Quebec,Canada,EPIC,0
2021-01-01,Monte Bondone,Trentino,Italy,EPIC,0
2021-01-01,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-01,Mt. Bachelor,Oregon,United_States,IKON,0
2021-01-01,Mt. Brighton,Michigan,United_States,EPIC,0
2021-01-01,Mt. Buller,Australia,Australia,IKON,0
2021-01-01,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-01,Mt. Norquay,Alberta,Canada,IKON,0
2021-01-01,Nakiska Ski Area,Alberta,Canada,EPIC,0
2021-01-01,Nendaz,Valais,Switzerland,EPIC,0
2021-01-01,Northstar California,California,United_States,EPIC,0
2021-01-01,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-01-01,Orelle,Northern_Alps,France,EPIC,0
2021-01-01,Park City,Utah,United_States,EPIC,0
2021-01-01,Pejo,Trentino,Italy,EPIC,0
2021-01-01,Perisher,Australia,Australia,EPIC,0
2021-01-01,Pinzolo,Trentino,Italy,EPIC,0
2021-01-01,Pontedilegno - Tonale,Trentino,Italy,EPIC,0
2021-01-01,Revelstoke,British_Columbia,Canada,IKON,0
2021-01-01,Saint Martin de Belleville,Northern_Alps,France,EPIC,0
2021-01-01,Snow Summit,California,United_States,IKON,0
2021-01-01,Snowbasin,Utah,United_States,EPIC,0
2021-01-01,Snowbird,Utah,United_States,IKON,0
2021-01-01,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-01,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-01,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-01-01,Steamboat,Colorado,United_States,IKON,0
2021-01-01,Stevens Pass Resort,Washington,United_States,EPIC,6
2021-01-01,Stoneham,Quebec,Canada,EPIC,0
2021-01-01,Stowe Mountain,Vermont,United_States,EPIC,0
2021-01-01,Stratton Mountain,Vermont,United_States,IKON,0
2021-01-01,Sugarbush,Vermont,United_States,IKON,0
2021-01-01,Sugarloaf,Maine,United_States,IKON,0
2021-01-01,Sun Valley,Idaho,United_States,EPIC,0
2021-01-01,Sunday River,Maine,United_States,IKON,0
2021-01-01,Sunshine Village,Alberta,Canada,IKON,0
2021-01-01,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-01,Telluride,Colorado,United_States,EPIC,0
2021-01-01,The Summit at Snoqualmie,Washington,United_States,IKON,1
2021-01-01,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-01,Thyon 2000,Valais,Switzerland,EPIC,0
2021-01-01,Tremblant,Quebec,Canada,IKON,0
2021-01-01,Vail,Colorado,United_States,EPIC,0
2021-01-01,Val Thorens,Northern_Alps,France,EPIC,0
2021-01-01,Verbier,Valais,Switzerland,EPIC,0
2021-01-01,Veysonnaz,Valais,Switzerland,EPIC,0
2021-01-01,Whistler Blackcomb,British_Columbia,Canada,EPIC,5
2021-01-01,Wilmot Mountain,Wisconsin,United_States,EPIC,2
2021-01-01,Windham Mountain,New_York,United_States,IKON,0
2021-01-01,Winter Park,Colorado,United_States,IKON,0
2021-01-02,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-02,Alpe Cimbra - Folgaria - Lavarone,Trentino,Italy,EPIC,0
2021-01-02,Alta Ski Area,Utah,United_States,IKON,0
2021-01-02,Andalo - Fai della Paganella,Trentino,Italy,EPIC,0
2021-01-02,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-01-02,Aspen Snowmass,Colorado,United_States,IKON,0
2021-01-02,Bear Mountain,California,United_States,IKON,0
2021-01-02,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-02,Big Sky,Montana,United_States,IKON,2
2021-01-02,Blue Mountain,Ontario,Canada,IKON,0
2021-01-02,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-02,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-02,Breckenridge,Colorado,United_States,EPIC,0
2021-01-02,Brides les Bains,Northern_Alps,France,EPIC,0
2021-01-02,Brighton Resort,Utah,United_States,IKON,0
2021-01-02,Copper Mountain,Colorado,United_States,IKON,0
2021-01-02,Courchevel,Northern_Alps,France,EPIC,0
2021-01-02,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-02,Crystal Mountain,Washington,United_States,IKON,0
2021-01-02,Cypress Mountain,British_Columbia,Canada,IKON,4
2021-01-02,Deer Valley Resort,Utah,United_States,IKON,0
2021-01-02,Eldora Mountain Resort,Colorado,United_States,IKON,0
2021-01-02,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-02,Fernie Alpine,British_Columbia,Canada,EPIC,10
2021-01-02,Folgàrida - Marilléva,Trentino,Italy,EPIC,0
2021-01-02,Heavenly,California,United_States,EPIC,0
2021-01-02,Jackson Hole,Wyoming,United_States,IKON,0
2021-01-02,June Mountain,California,United_States,IKON,0
2021-01-02,Keystone,Colorado,United_States,EPIC,0
2021-01-02,Kicking Horse,British_Columbia,Canada,EPIC,0
2021-01-02,Killington Resort,Vermont,United_States,IKON,3
2021-01-02,Kimberley,British_Columbia,Canada,EPIC,1
2021-01-02,Kirkwood,California,United_States,EPIC,0
2021-01-02,La Tania,Northern_Alps,France,EPIC,0
2021-01-02,Lake Louise,Alberta,Canada,IKON,0
2021-01-02,Les Menuires,Northern_Alps,France,EPIC,0
2021-01-02,Loon Mountain,New_Hampshire,United_States,IKON,7
2021-01-02,Madonna di Campiglio,Trentino,Italy,EPIC,0
2021-01-02,Mammoth Mountain,California,United_States,IKON,0
2021-01-02,Meribel,Northern_Alps,France,EPIC,0
2021-01-02,Mont Sainte Anne,Quebec,Canada,EPIC,1
2021-01-02,Monte Bondone,Trentino,Italy,EPIC,0
2021-01-02,Mount Sunapee,New_Hampshire,United_States,EPIC,1
2021-01-02,Mt. Bachelor,Oregon,United_States,IKON,5
2021-01-02,Mt. Brighton,Michigan,United_States,EPIC,1
2021-01-02,Mt. Buller,Australia,Australia,IKON,0
2021-01-02,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-02,Mt. Norquay,Alberta,Canada,IKON,0
2021-01-02,Nakiska Ski Area,Alberta,Canada,EPIC,0
2021-01-02,Nendaz,Valais,Switzerland,EPIC,0
2021-01-02,Northstar California,California,United_States,EPIC,0
2021-01-02,Okemo Mountain Resort,Vermont,United_States,EPIC,1
2021-01-02,Orelle,Northern_Alps,France,EPIC,0
2021-01-02,Park City,Utah,United_States,EPIC,0
2021-01-02,Pejo,Trentino,Italy,EPIC,0
2021-01-02,Perisher,Australia,Australia,EPIC,0
2021-01-02,Pinzolo,Trentino,Italy,EPIC,0
2021-01-02,Pontedilegno - Tonale,Trentino,Italy,EPIC,0
2021-01-02,Revelstoke,British_Columbia,Canada,IKON,3
2021-01-02,Saint Martin de Belleville,Northern_Alps,France,EPIC,0
2021-01-02,Snow Summit,California,United_States,IKON,0
2021-01-02,Snowbasin,Utah,United_States,EPIC,0
2021-01-02,Snowbird,Utah,United_States,IKON,0
2021-01-02,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-02,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-02,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-01-02,Steamboat,Colorado,United_States,IKON,0
2021-01-02,Stevens Pass Resort,Washington,United_States,EPIC,0
2021-01-02,Stoneham,Quebec,Canada,EPIC,2
2021-01-02,Stowe Mountain,Vermont,United_States,EPIC,2
2021-01-02,Stratton Mountain,Vermont,United_States,IKON,3
2021-01-02,Sugarbush,Vermont,United_States,IKON,3
2021-01-02,Sugarloaf,Maine,United_States,IKON,0
2021-01-02,Sun Valley,Idaho,United_States,EPIC,1
2021-01-02,Sunday River,Maine,United_States,IKON,2
2021-01-02,Sunshine Village,Alberta,Canada,IKON,1
2021-01-02,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-02,Telluride,Colorado,United_States,EPIC,0
2021-01-02,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-02,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-02,Thyon 2000,Valais,Switzerland,EPIC,0
2021-01-02,Tremblant,Quebec,Canada,IKON,0
2021-01-02,Vail,Colorado,United_States,EPIC,0
2021-01-02,Val Thorens,Northern_Alps,France,EPIC,0
2021-01-02,Verbier,Valais,Switzerland,EPIC,0
2021-01-02,Veysonnaz,Valais,Switzerland,EPIC,0
2021-01-02,Whistler Blackcomb,British_Columbia,Canada,EPIC,24
2021-01-02,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-02,Windham Mountain,New_York,United_States,IKON,0
2021-01-02,Winter Park,Colorado,United_States,IKON,0
2021-01-03,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-03,Alpe Cimbra - Folgaria - Lavarone,Trentino,Italy,EPIC,0
2021-01-03,Alta Ski Area,Utah,United_States,IKON,0
2021-01-03,Andalo - Fai della Paganella,Trentino,Italy,EPIC,0
2021-01-03,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-01-03,Aspen Snowmass,Colorado,United_States,IKON,0
2021-01-03,Bear Mountain,California,United_States,IKON,0
2021-01-03,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-03,Big Sky,Montana,United_States,IKON,0
2021-01-03,Blue Mountain,Ontario,Canada,IKON,0
2021-01-03,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-03,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-03,Breckenridge,Colorado,United_States,EPIC,0
2021-01-03,Brides les Bains,Northern_Alps,France,EPIC,0
2021-01-03,Brighton Resort,Utah,United_States,IKON,8
2021-01-03,Copper Mountain,Colorado,United_States,IKON,0
2021-01-03,Courchevel,Northern_Alps,France,EPIC,0
2021-01-03,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-03,Crystal Mountain,Washington,United_States,IKON,21
2021-01-03,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-03,Deer Valley Resort,Utah,United_States,IKON,0
2021-01-03,Eldora Mountain Resort,Colorado,United_States,IKON,1
2021-01-03,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-03,Fernie Alpine,British_Columbia,Canada,EPIC,11
2021-01-03,Folgàrida - Marilléva,Trentino,Italy,EPIC,0
2021-01-03,Heavenly,California,United_States,EPIC,0
2021-01-03,Jackson Hole,Wyoming,United_States,IKON,12
2021-01-03,June Mountain,California,United_States,IKON,0
2021-01-03,Keystone,Colorado,United_States,EPIC,0
2021-01-03,Kicking Horse,British_Columbia,Canada,EPIC,11
2021-01-03,Killington Resort,Vermont,United_States,IKON,1
2021-01-03,Kimberley,British_Columbia,Canada,EPIC,8
2021-01-03,Kirkwood,California,United_States,EPIC,0
2021-01-03,La Tania,Northern_Alps,France,EPIC,0
2021-01-03,Lake Louise,Alberta,Canada,IKON,0
2021-01-03,Les Menuires,Northern_Alps,France,EPIC,0
2021-01-03,Loon Mountain,New_Hampshire,United_States,IKON,0
2021-01-03,Madonna di Campiglio,Trentino,Italy,EPIC,0
2021-01-03,Mammoth Mountain,California,United_States,IKON,0
2021-01-03,Meribel,Northern_Alps,France,EPIC,0
2021-01-03,Mont Sainte Anne,Quebec,Canada,EPIC,4
2021-01-03,Monte Bondone,Trentino,Italy,EPIC,0
2021-01-03,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-01-03,Mt. Bachelor,Oregon,United_States,IKON,10
2021-01-03,Mt. Brighton,Michigan,United_States,EPIC,3
2021-01-03,Mt. Buller,Australia,Australia,IKON,0
2021-01-03,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-03,Mt. Norquay,Alberta,Canada,IKON,0
2021-01-03,Nakiska Ski Area,Alberta,Canada,EPIC,2
2021-01-03,Nendaz,Valais,Switzerland,EPIC,0
2021-01-03,Northstar California,California,United_States,EPIC,0
2021-01-03,Okemo Mountain Resort,Vermont,United_States,EPIC,2
2021-01-03,Orelle,Northern_Alps,France,EPIC,0
2021-01-03,Park City,Utah,United_States,EPIC,0
2021-01-03,Pejo,Trentino,Italy,EPIC,0
2021-01-03,Perisher,Australia,Australia,EPIC,0
2021-01-03,Pinzolo,Trentino,Italy,EPIC,0
2021-01-03,Pontedilegno - Tonale,Trentino,Italy,EPIC,0
2021-01-03,Revelstoke,British_Columbia,Canada,IKON,3
2021-01-03,Saint Martin de Belleville,Northern_Alps,France,EPIC,0
2021-01-03,Snow Summit,California,United_States,IKON,0
2021-01-03,Snowbasin,Utah,United_States,EPIC,0
2021-01-03,Snowbird,Utah,United_States,IKON,0
2021-01-03,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-03,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-03,Squaw Valley Alpine Meadows,California,United_States,IKON,2
2021-01-03,Steamboat,Colorado,United_States,IKON,0
2021-01-03,Stevens Pass Resort,Washington,United_States,EPIC,22
2021-01-03,Stoneham,Quebec,Canada,EPIC,4
2021-01-03,Stowe Mountain,Vermont,United_States,EPIC,0
2021-01-03,Stratton Mountain,Vermont,United_States,IKON,0
2021-01-03,Sugarbush,Vermont,United_States,IKON,0
2021-01-03,Sugarloaf,Maine,United_States,IKON,0
2021-01-03,Sun Valley,Idaho,United_States,EPIC,0
2021-01-03,Sunday River,Maine,United_States,IKON,0
2021-01-03,Sunshine Village,Alberta,Canada,IKON,4
2021-01-03,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-01-03,Telluride,Colorado,United_States,EPIC,0
2021-01-03,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-03,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-03,Thyon 2000,Valais,Switzerland,EPIC,0
2021-01-03,Tremblant,Quebec,Canada,IKON,0
2021-01-03,Vail,Colorado,United_States,EPIC,0
2021-01-03,Val Thorens,Northern_Alps,France,EPIC,0
2021-01-03,Verbier,Valais,Switzerland,EPIC,0
2021-01-03,Veysonnaz,Valais,Switzerland,EPIC,0
2021-01-03,Whistler Blackcomb,British_Columbia,Canada,EPIC,8
2021-01-03,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-03,Windham Mountain,New_York,United_States,IKON,0
2021-01-03,Winter Park,Colorado,United_States,IKON,0
2021-01-04,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-04,Alpe Cimbra - Folgaria - Lavarone,Trentino,Italy,EPIC,0
2021-01-04,Alta Ski Area,Utah,United_States,IKON,4
2021-01-04,Andalo - Fai della Paganella,Trentino,Italy,EPIC,0
2021-01-04,Arapahoe Basin Ski Area,Colorado,United_States,IKON,4
2021-01-04,Aspen Snowmass,Colorado,United_States,IKON,2
2021-01-04,Bear Mountain,California,United_States,IKON,0
2021-01-04,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-04,Big Sky,Montana,United_States,IKON,2
2021-01-04,Blue Mountain,Ontario,Canada,IKON,0
2021-01-04,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-04,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-04,Breckenridge,Colorado,United_States,EPIC,2
2021-01-04,Brides les Bains,Northern_Alps,France,EPIC,0
2021-01-04,Brighton Resort,Utah,United_States,IKON,0
2021-01-04,Copper Mountain,Colorado,United_States,IKON,1
2021-01-04,Courchevel,Northern_Alps,France,EPIC,0
2021-01-04,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-01-04,Crystal Mountain,Washington,United_States,IKON,0
2021-01-04,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-04,Deer Valley Resort,Utah,United_States,IKON,2
2021-01-04,Eldora Mountain Resort,Colorado,United_States,IKON,2
2021-01-04,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-04,Fernie Alpine,British_Columbia,Canada,EPIC,1
2021-01-04,Folgàrida - Marilléva,Trentino,Italy,EPIC,0
2021-01-04,Heavenly,California,United_States,EPIC,1
2021-01-04,Jackson Hole,Wyoming,United_States,IKON,6
2021-01-04,Keystone,Colorado,United_States,EPIC,7
2021-01-04,Kicking Horse,British_Columbia,Canada,EPIC,0
2021-01-04,Killington Resort,Vermont,United_States,IKON,4
2021-01-04,Kimberley,British_Columbia,Canada,EPIC,4
2021-01-04,Kirkwood,California,United_States,EPIC,1
2021-01-04,La Tania,Northern_Alps,France,EPIC,0
2021-01-04,Lake Louise,Alberta,Canada,IKON,0
2021-01-04,Les Menuires,Northern_Alps,France,EPIC,0
2021-01-04,Loon Mountain,New_Hampshire,United_States,IKON,3
2021-01-04,Madonna di Campiglio,Trentino,Italy,EPIC,0
2021-01-04,Mammoth Mountain,California,United_States,IKON,0
2021-01-04,Meribel,Northern_Alps,France,EPIC,0
2021-01-04,Mont Sainte Anne,Quebec,Canada,EPIC,0
2021-01-04,Monte Bondone,Trentino,Italy,EPIC,0
2021-01-04,Mount Sunapee,New_Hampshire,United_States,EPIC,3
2021-01-04,Mt. Bachelor,Oregon,United_States,IKON,7
2021-01-04,Mt. Brighton,Michigan,United_States,EPIC,0
2021-01-04,Mt. Buller,Australia,Australia,IKON,0
2021-01-04,Mt. Hotham,Australia,Australia,EPIC,0
2021-01-04,Mt. Norquay,Alberta,Canada,IKON,0
2021-01-04,Nakiska Ski Area,Alberta,Canada,EPIC,0
2021-01-04,Nendaz,Valais,Switzerland,EPIC,0
2021-01-04,Northstar California,California,United_States,EPIC,2
2021-01-04,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-01-04,Orelle,Northern_Alps,France,EPIC,0
2021-01-04,Park City,Utah,United_States,EPIC,2
2021-01-04,Pejo,Trentino,Italy,EPIC,0
2021-01-04,Perisher,Australia,Australia,EPIC,0
2021-01-04,Pinzolo,Trentino,Italy,EPIC,0
2021-01-04,Pontedilegno - Tonale,Trentino,Italy,EPIC,0
2021-01-04,Revelstoke,British_Columbia,Canada,IKON,0
2021-01-04,Saint Martin de Belleville,Northern_Alps,France,EPIC,0
2021-01-04,Snow Summit,California,United_States,IKON,0
2021-01-04,Snowbasin,Utah,United_States,EPIC,0
2021-01-04,Snowbird,Utah,United_States,IKON,0
2021-01-04,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-01-04,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-01-04,Squaw Valley Alpine Meadows,California,United_States,IKON,3
2021-01-04,Steamboat,Colorado,United_States,IKON,1
2021-01-04,Stevens Pass Resort,Washington,United_States,EPIC,8
2021-01-04,Stoneham,Quebec,Canada,EPIC,0
2021-01-04,Stowe Mountain,Vermont,United_States,EPIC,1
2021-01-04,Stratton Mountain,Vermont,United_States,IKON,2
2021-01-04,Sugarbush,Vermont,United_States,IKON,0
2021-01-04,Sugarloaf,Maine,United_States,IKON,0
2021-01-04,Sun Valley,Idaho,United_States,EPIC,1
2021-01-04,Sunday River,Maine,United_States,IKON,0
2021-01-04,Sunshine Village,Alberta,Canada,IKON,1
2021-01-04,Telluride,Colorado,United_States,EPIC,0
2021-01-04,The Summit at Snoqualmie,Washington,United_States,IKON,0
2021-01-04,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-01-04,Thyon 2000,Valais,Switzerland,EPIC,0
2021-01-04,Vail,Colorado,United_States,EPIC,0
2021-01-04,Val Thorens,Northern_Alps,France,EPIC,0
2021-01-04,Verbier,Valais,Switzerland,EPIC,0
2021-01-04,Veysonnaz,Valais,Switzerland,EPIC,0
2021-01-04,Whistler Blackcomb,British_Columbia,Canada,EPIC,2
2021-01-04,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-01-04,Windham Mountain,New_York,United_States,IKON,2
2021-01-04,Winter Park,Colorado,United_States,IKON,0
2021-01-05,Afton Alps,Minnesota,United_States,EPIC,0
2021-01-05,Alpe Cimbra - Folgaria - Lavarone,Trentino,Italy,EPIC,0
2021-01-05,Alta Ski Area,Utah,United_States,IKON,9
2021-01-05,Andalo - Fai della Paganella,Trentino,Italy,EPIC,0
2021-01-05,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-01-05,Aspen Snowmass,Colorado,United_States,IKON,0
2021-01-05,Bear Mountain,California,United_States,IKON,0
2021-01-05,Beaver Creek,Colorado,United_States,EPIC,0
2021-01-05,Big Sky,Montana,United_States,IKON,0
2021-01-05,Blue Mountain,Ontario,Canada,IKON,0
2021-01-05,Boyne Highlands,Michigan,United_States,IKON,0
2021-01-05,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-01-05,Breckenridge,Colorado,United_States,EPIC,0
2021-01-05,Brides les Bains,Northern_Alps,France,EPIC,0
2021-01-05,Brighton Resort,Utah,United_States,IKON,8
2021-01-05,Copper Mountain,Colorado,United_States,IKON,0
2021-01-05,Courchevel,Northern_Alps,France,EPIC,0
2021-01-05,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-01-05,Crystal Mountain,Washington,United_States,IKON,16
2021-01-05,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-01-05,Deer Valley Resort,Utah,United_States,IKON,7
2021-01-05,Eldora Mountain Resort,Colorado,United_States,IKON,1
2021-01-05,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-01-05,Fernie Alpine,British_Columbia,Canada,EPIC,6
